scientificName,imageCount,hasImages,gbifTaxonKeyOrReason
"Disonycha tristis Jacoby, 1879",0,False,erro_rede
Hovenia dulcis Thunb.,0,False,erro_rede
"Hollandichthys multifasciatus (Eigenmann & Norris, 1900)",20,True,2353395
Polystachya caracasana Rchb.f.,20,True,2792021
Ludwigia filiformis (Micheli) Ramamoorthy,0,False,erro_rede
"Ameivula mumbuca (Colli, Caldwell, Costa, Gainsbury, Garda, Mesquita, Filho, Soares, Silva, Valdujo, Vieira, Vitt, Werneck, Wiederhecker & Zatz, 2003)",0,False,erro_rede
Croton cajucara Benth.,0,False,erro_rede
Siderasis fuscata (Lodd.) H.E.Moore,0,False,erro_rede
Gamochaeta americana (Mill.) Wedd.,20,True,3103158
"Tivela mactroides (Born, 1778)",20,True,2287786
"Amphidecta pignerator Butler, 1867",0,False,erro_rede
Zamia furfuracea Aiton,0,False,erro_rede
Ditassa lenheirensis Silveira,0,False,erro_rede
Begonia fischeri Schrank,20,True,7303483
Luziola caespitosa Swallen,20,True,4128135
Ceradenia warmingii (C.Chr.) Labiak,0,False,erro_rede
Guapira hirsuta (Choisy) Lundell,0,False,erro_rede
Kalanchoe delagoensis Eckl. & Zeyh.,20,True,2985940
Fridericia erubescens (DC.) L.G.Lohmann,20,True,8371001
Apodanthes caseariae Poit.,0,False,erro_rede
"Dryas iulia (Fabricius, 1775)",0,False,erro_rede
Campylopus fragilis (Brid.) Bruch & Schimp.,0,False,erro_rede
"Pyrrhura leucotis (Kuhl, 1820)",20,True,2479844
"Cairina moschata (Linnaeus, 1758)",20,True,9751099
"Rhinus ciliatus (Gould, 1846)",0,False,erro_rede
"Psophia crepitans Linnaeus, 1758",0,False,erro_rede
Billbergia iridifolia (Nees & Mart.) Lindl.,20,True,2693884
Stachytarpheta longipedicellata (Moldenke) P.H.Cardoso,20,True,12021500
"Pseudoseisura cristata (Spix, 1824)",0,False,erro_rede
Aphelandra maximiliana (Nees) Benth.,0,False,erro_rede
"Amazona kawalli Grantsau & Camargo, 1989",0,False,erro_rede
Brodriguesia santosii R.S.Cowan,0,False,erro_rede
"Thaptomys nigrita (Lichtenstein, 1829)",20,True,4265133
Graffenrieda weddellii Naudin,20,True,5599848
Sloanea hirsuta (Schott) Planch. ex Benth.,0,False,erro_rede
Miconia emendata Wurdack,0,False,erro_rede
Acritopappus heterolepis (Baker) R.M.King & H.Rob.,0,False,erro_rede
Octomeria hoehnei Schltr.,0,False,2817103
Cranichis candida (Barb.Rodr.) Cogn.,20,True,2789792
"Phyllocaulis boraceiensis Thomé, 1972",0,False,erro_rede
"Nodozana coresa (Schaus, 1896)",0,False,erro_rede
"Heterodactylus lundii Reinhardt & Lütken, 1862",3,True,5222271
"Haemulon parra (Desmarest, 1823)",0,False,erro_rede
"Catonephele sabrina (Hewitson, 1852)",20,True,1896777
Fimbristylis spadicea (L.) Vahl,0,False,erro_rede
Miconia brasiliensis (Spreng.) Triana,0,False,erro_rede
Morus alba L.,20,True,5361889
"Labidura riparia (Pallas, 1773)",0,False,erro_rede
Stillingia dichotoma Müll.Arg.,20,True,3055173
Eriosema floribundum Benth.,0,False,erro_rede
"Tetragonomera fluminensis Toledo-Piza, 1979",0,False,erro_rede
"Gonyleptes granulatus (Piza, 1940)",0,False,erro_rede
"Calleida (Calleida) suturella Reiche, 1842",20,True,8065319
Hydrocotyle leucocephala Cham. & Schltdl.,20,True,6026968
"Pseudoscada erruca (Hewitson, 1855)",0,False,erro_rede
Allamanda polyantha Müll.Arg.,0,False,erro_rede
Mandevilla martiana (Stadelm.) Woodson,20,True,7316870
Centrosema dasyanthum Benth.,20,True,2964888
"Mabelia pulcherrima Kirkaldy, 1903",0,False,erro_rede
Posoqueria latifolia (Rudge) Schult.,0,False,erro_rede
Peperomia armondii Yunck.,0,False,erro_rede
"Clibanornis dendrocolaptoides (Pelzeln, 1859)",20,True,2485780
Panopsis rubescens (Pohl) Rusby,20,True,8216378
"Vanessa carye (Hübner, 1812)",0,False,erro_rede
"Moresa costalis Walker, 1855",0,False,erro_rede
"Tropicosa moesta (Holmberg, 1976)",20,True,12300632
Ormosia macrocalyx Ducke,20,True,5355476
Anathallis marginata (Barb.Rodr.) F.Barros & Barberena,0,False,erro_rede
"Ameris olivieri (Boheman, 1836)",0,False,erro_rede
Rorippa nasturtium-aquaticum (L.) Hayek,20,True,3047558
Aechmea coelestis (K.Koch) É.Morren,20,True,2697976
Pseudotsuga menziesii (Mirb.) Franco,0,False,erro_rede
Pleroma riedelianum (Cogn.) P.J.F.Guim. & Michelang.,0,False,erro_rede
Mollinedia elegans Tul.,0,False,erro_rede
Dyckia macedoi L.B.Sm.,20,True,2699668
Habenaria josephensis Barb.Rodr.,20,True,2829928
Ouratea polygyna Engl.,0,False,erro_rede
"Tretioscincus oriximinensis Avila-Pires, 1995",0,False,erro_rede
Notylia barkeri Lindl.,0,False,erro_rede
"Heteracanthia ruficornis Macquart, 1850",0,False,erro_rede
Trembleya parviflora (D.Don) Cogn.,20,True,3868371
"Miathyria marcella (Selys in Sagra, 1857)",20,True,1427685
"Antigonus erosus (Hübner, 1812)",0,False,erro_rede
Miconia hirtella Cogn.,0,False,erro_rede
"Clemensia marmorata (Schaus, 1896)",0,False,erro_rede
Aesculus hippocastanum L.,20,True,3189815
Lophophytum mirabile Schott & Endl.,20,True,7309816
"Cycloramphus eleutherodactylus (Miranda-Ribeiro, 1920)",0,False,erro_rede
Oxalis polymorpha Mart. ex Zucc.,0,False,erro_rede
"Megalobulimus gummatus (Hidalgo, 1870)",16,True,10710017
"Sceloenopla maculata (Olivier, 1793)",20,True,6273303
Bertolonia acuminata Gardner,0,False,erro_rede
Caryocar coriaceum Wittm.,0,False,erro_rede
"Chauliognathus unifasciatus Pic, 1925",0,False,erro_rede
Plinia nana Sobral,9,True,5415656
Actinocephalus arenicola (Silveira) F. N.Costa,8,True,7435155
"Aplysia cervina (Dall & Simpson, 1901)",0,False,erro_rede
"Aculepeira travassosi (Soares & Camargo, 1948)",0,False,erro_rede
"Automeris naranja Schaus, 1898",0,False,erro_rede
Manihot xavantinensis D.J.Rogers & Appan,20,True,3060792
Cytisus scoparius (L.) Link,20,True,5354656
"Erythrolamprus atraventer (Dixon & Thomas, 1985)",0,False,erro_rede
"Chabuata ampla Walker, 1858",0,False,erro_rede
Anemia glareosa Gardner,20,True,7474564
Macropsychanthus megacarpus (Rolfe) L.P.Queiroz & Snak,20,True,10908302
Byrsonima basiloba A.Juss.,0,False,erro_rede
Strychnos hirsuta Spruce ex Benth.,0,False,erro_rede
Eugenia guanabarina (Mattos & D.Legrand) Giaretta & M.C.Souza,0,False,erro_rede
"Lepidothrix iris (Schinz, 1851)",0,False,erro_rede
Mimosa decorticans Barneby,20,True,3795891
"Hylephila phyleus (Drury, 1773)",20,True,5715127
Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.,0,False,erro_rede
Selenicereus setaceus (Salm-Dyck) Berg,0,False,erro_rede
Nematanthus gregarius D.L.Denham,20,True,5589356
Vochysia schwackeana Warm.,20,True,7477571
"Orcinus orca (Linnaeus, 1758)",0,False,erro_rede
Sinningia kautskyi Chautems,0,False,erro_rede
"Holocentrus adscensionis (Osbeck, 1765)",20,True,5204778
"Spodoptera androgea (Stoll, 1782)",0,False,erro_rede
Microlicia subsetosa DC.,0,False,erro_rede
"Aulacodes caepiosalis (Walker, 1859)",20,True,1
"Tityus trivittatus Kraepelin, 1898",0,False,erro_rede
Digitalis purpurea L.,0,False,erro_rede
"Nyctibius griseus (Gmelin, 1789)",20,True,2496811
Esenbeckia leiocarpa Engl.,20,True,5592987
"Ligypterus linharensis Robillard, 2005",0,False,erro_rede
Lychnophora rosmarinifolia Mart.,0,False,erro_rede
Mimosa adenocarpa Benth.,0,False,erro_rede
Rubus brasiliensis Mart.,20,True,2991264
"Calligrapha polyspila Germar, 1821",20,True,9538779
Conceveiba martiana Baill.,0,False,erro_rede
Acianthera recurva (Lindl.) Pridgeon & M.W.Chase,0,False,erro_rede
Endlicheria glomerata Mez,20,True,4176379
Nematanthus fritschii Hoehne,20,True,5589365
"Hylophylax naevius (Gmelin, 1789)",0,False,erro_rede
Dichorisandra thyrsiflora J.C.Mikan,0,False,erro_rede
"Aramides ypecaha (Vieillot, 1819)",0,False,erro_rede
Leuenbergeria bleo (Kunth) Lodé,20,True,10629177
"Melanchroia tepens Walker, 1854",0,False,erro_rede
Mineirella venusta (Brade) Ponce & Scataglini,20,True,11995197
Cestrum strigilatum Ruiz & Pav.,0,False,erro_rede
Miconia rhytidophylla Naudin,0,False,erro_rede
"Kuschelina mathematica (Harold, 1881)",0,False,erro_rede
"Tetramorium bicarinatum (Nylander, 1846)",20,True,1323402
Odontocarya vitis (Vell.) Miers,20,True,7268633
Phlegmariurus nudus (Nessel) B.Øllg.,0,False,erro_rede
"Echeneis naucrates Linnaeus, 1758",0,False,erro_rede
Dalechampia brasiliensis Lam.,20,True,3055693
Clidemia debilis Crueg.,20,True,3865807
Sinningia allagophylla (Mart.) Wiehler,0,False,erro_rede
Echinochloa polystachya (Kunth) Hitchc.,0,False,erro_rede
Stigmatopteris bradei Rosenst.,0,False,erro_rede
"Dycladia transacta (Walker, 1856)",2,True,1815853
Baccharis calvescens DC.,20,True,3129516
Parapolystichum effusum (Sw.) Ching,0,False,erro_rede
Physalis pubescens L.,0,False,erro_rede
Colletia paradoxa (Spreng.) Escal.,20,True,5602738
"Leucanopsis leucanina (Felder & Rogenhofer, 1874)",20,True,1809971
Anemia imbricata J.W.Sturm,0,False,erro_rede
"Pachomius dybowskii Taczanowski, 1871",0,False,erro_rede
Passiflora foetida L.,0,False,erro_rede
Rumex obtusifolius L.,0,False,erro_rede
"Luteostriata ernesti (Leal-Zanchet & Froehlich, 2006)",2,True,9186771
"Aplysia juliana Quoy & Gaimard, 1832",20,True,5191254
"Haliclona (Soestella) melana Muricy & Ribeiro, 1999",0,False,erro_rede
Comanthera caespitosa (Wikstr.) L.R.Parra & Giul.,0,False,erro_rede
"Hylexetastes perrotii (Lafresnaye, 1844)",20,True,2485248
Groutiella tumidula (Mitt.) Vitt,20,True,2672468
"Cyanopepla similis (Heylaerts, 1890)",0,False,erro_rede
Juncus marginatus Rostk.,0,False,erro_rede
Hexagonia hydnoides (Sw.) M.Fidalgo,20,True,5247390
"Archilestes exoletus (Hagen in Selys, 1862)",0,False,erro_rede
"Bothrops taeniatus Wagler, 1824",20,True,8433859
"Schausiella subochreata (Schaus, 1904)",0,False,erro_rede
Eriope crassipes Benth.,0,False,erro_rede
"Camponotus (Tanaemyrmex) substitutus Forel, 1899",0,False,11098130
"Catoblepia soranus (Westwood, 1851)",0,False,erro_rede
Pleroma pilosum (Cogn.) P.J.F.Guim. & Michelang.,20,True,10826348
Stachytarpheta cayennensis (Rich.) Vahl,0,False,erro_rede
Heteropterys sessilifolia A.Juss.,0,False,erro_rede
"Tettisama quinquemaculata (Germar, 1821)",20,True,2040406
Coccoloba brasiliensis Nees & Mart.,20,True,4033685
"Aegithus walkenaeri Lacordaire, 1842",0,False,erro_rede
"Iphiclus (Brachymerus) alboniger (Guérin-Méneville, 1956)",0,False,erro_rede
"Wiedomys cerradensis Gonçalves, Almeida & Bonvicino, 2005",0,False,erro_rede
Clidemia rubra (Aubl.) Mart.,20,True,3862152
Protium neglectum Swart,20,True,7286899
Clidemia tococoidea (DC.) Gleason,0,False,erro_rede
Clidemia juruensis (Pilg.) Gleason,0,False,erro_rede
"Psittacara leucophthalmus (Statius Muller, 1776)",0,False,erro_rede
Ficus crocata (Miq.) Miq.,20,True,5569828
"Suiriri suiriri (Vieillot, 1818)",20,True,2482852
"Stercorarius chilensis Bonaparte, 1857",0,False,erro_rede
Solanum granulosoleprosum Dunal,0,False,erro_rede
Columnea sanguinea (Pers.) Hanst.,20,True,6365076
Hexasepalum radula (Willd.) Delprete & J.H.Kirkbr.,20,True,8976894
Aciotis polystachya (Bonpl.) Triana,0,False,erro_rede
Desmodium affine Schltdl.,0,False,erro_rede
Fimbristylis complanata (Retz.) Link,20,True,2708680
Acianthera fockei (Lindl.) Pridgeon & M.W.Chase,0,False,erro_rede
"Herpsilochmus rufimarginatus (Temminck, 1822)",20,True,2490109
Festuca ulochaeta Nees ex Steud.,0,False,erro_rede
Psychotria cupularis (Müll.Arg.) Standl.,0,False,erro_rede
"Dysidea etheria de Laubenfels, 1936",0,False,erro_rede
Mauritiella armata (Mart.) Burret,20,True,5293366
"Bothrops erythromelas Amaral, 1923",20,True,5220756
"Peregrinus maidis (Ashmead, 1890)",0,False,erro_rede
Eriochrysis cayennensis P.Beauv.,0,False,erro_rede
"Scinax acuminatus (Cope, 1862)",0,False,erro_rede
Erythroxylum argentinum O.E.Schulz,20,True,7284806
Plathymenia reticulata Benth.,20,True,5355647
"Goyazana castelnaui (Milne-Edwards, 1853)",0,False,erro_rede
Frullania brasiliensis Raddi,0,False,erro_rede
Ceradenia pruinosa (Maxon) L.E.Bishop,20,True,3751724
Rudgea recurva Müll.Arg.,20,True,2910689
"Theritas mavors Hübner, 1818",0,False,erro_rede
Hapalorchis lineatus (Lindl.) Schltr.,0,False,erro_rede
Chondrodendron platiphyllum (A.St.-Hil.) Miers,0,False,erro_rede
Echium plantagineum L.,20,True,2925895
"Junonia evarete (Cramer, 1779)",0,False,erro_rede
"Naupactus rivulosus (Olivier, 1790)",20,True,1210610
Bromus catharticus Vahl,0,False,erro_rede
Betencourtia stereophylla (Harms) L.P.Queiroz,20,True,10983480
Magnolia liliiflora Desr.,0,False,erro_rede
"Hippocampus erectus Perry, 1810",0,False,erro_rede
"Capra hircus Linnaeus, 1758",20,True,2441056
Miconia lourteigiana Wurdack,0,False,erro_rede
Paspalum distichum L.,0,False,erro_rede
"Chlamydastis platyspora Meyrick, 1932",0,False,1841348
Ipomoea quamoclit L.,20,True,2928562
"Zelus illotus Berg, 1879",0,False,erro_rede
"Anisotremus surinamensis (Bloch, 1791)",0,False,erro_rede
Inga macrophylla Humb. & Bonpl. ex Willd.,0,False,erro_rede
Tetrapterys phlomoides (Spreng.) Nied.,20,True,7285450
Nodocolaspis costipennis,20,True,4747083
Elaphoglossum lagesianum Rosenst.,0,False,erro_rede
"Vertica umber (Herrich-Schäffer, 1869)",0,False,erro_rede
Hymenophyllum caudiculatum Mart.,20,True,7315605
"Macrothemis tessellata (Burmeister, 1839)",20,True,1428007
Psidium cattleyanum Sabine,0,False,erro_rede
Faramea oligantha Müll.Arg.,0,False,erro_rede
Sticherus pruinosus (Mart.) Ching,0,False,erro_rede
Adiantum nudum A.R.Sm.,0,False,erro_rede
Polybotrya matosii Canestraro & Labiak,0,False,8600412
Hexagonia papyracea Berk.,20,True,5247407
Digitaria ischaemum (Schreb.) Schreb. ex Muhl.,0,False,erro_rede
Goeppertia monophylla (Vell.) Borchs. & S.Suárez,20,True,7830993
Senecio pulcher Hook. & Arn.,0,False,erro_rede
"Tityra cayana (Linnaeus, 1766)",20,True,2486483
Arundo donax L.,0,False,erro_rede
Chamaecostus lanceolatus (Petersen) C.D.Specht & D.W.Stev.,0,False,erro_rede
"Pelidnota sordida Germar, 1824",0,False,erro_rede
"Perola cicur (Schaus, 1892)",20,True,1752019
Guazuma ulmifolia Lam.,20,True,3152195
Ficus religiosa L.,0,False,erro_rede
"Leptodactylus paraensis Heyer, 2005",0,False,erro_rede
"Mania lunus Linnaeus, 1758",0,False,erro_rede
Danthonia montevidensis Hack. & Arechav.,20,True,4148489
Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B. Bremer,20,True,7767941
"Mesocondyla dardusalis (Walker, 1859)",0,False,erro_rede
"Cichlasoma orientale Kullander, 1983",20,True,2371881
Allophylus leucoclados Radlk.,20,True,5577386
Specklinia marginalis (Rchb.f.) F.Barros,0,False,erro_rede
Allamanda angustifolia Pohl,0,False,erro_rede
Chomelia pedunculosa Benth.,0,False,erro_rede
Ligaria cuneifolia (Ruiz & Pav.) Tiegh.,20,True,5639996
"Trosia misda Dyar, 1910",20,True,1751509
"Eucereon chalcodon Druce, 1893",0,False,erro_rede
"Iaspis castitas (Druce, 1907)",0,False,erro_rede
Salvia aliciae E.P.Santos,0,False,erro_rede
Cololobus rupestris (Gardner) H.Rob.,0,False,erro_rede
Pera furfuracea Müll.Arg.,20,True,5614934
Anthurium sinuatum Benth. ex Schott,20,True,2872356
Passiflora candida (Poepp. & Endl.) Mast.,0,False,erro_rede
Quesnelia liboniana (De Jongle) Mez,0,False,erro_rede
Dryades insignis (Pirani) Groppo & Pirani,20,True,10948729
Drymonia coccinea (Aubl.) Wiehler,20,True,5591185
Cordia pilosa M.Stapf & Taroda,0,False,erro_rede
"Clarias gariepinus (Burchell, 1822)",0,False,erro_rede
"Isonychus sulphureus Mannerheim, 1829",20,True,1059943
Baccharis crispa Spreng.,20,True,3129960
"Florisuga mellivora (Linnaeus, 1758)",0,False,erro_rede
"Enoclerus sobrinus (CASTELNAU, 1836)",0,False,erro_rede
"Citheronia laocoon (Cramer, 1777)",0,False,erro_rede
Solanum sessiliflorum Dunal,20,True,2930435
"Basileuterus culicivorus (Deppe, 1830)",0,False,erro_rede
"Elaenia parvirostris Pelzeln, 1868",20,True,5229612
Hypoxylon vinaceobrunneum K.S. Cruz & Cortez,0,False,erro_rede
Mimosa accedens Barneby,20,True,3794851
"Coronula diadema (Linnaeus, 1767)",20,True,5166483
"Casignetus humboldti (Gyllenhal, 1817)",0,False,erro_rede
Urospatha edwallii Engl.,0,False,erro_rede
Miconia fosteri Wurdack,0,False,erro_rede
Solanum tuberosum L.,20,True,2930262
Syagrus insignis (Devansaye) Becc.,20,True,5293823
"Balistes vetula Linnaeus, 1758",0,False,erro_rede
Myrciaria tenella (DC.) O.Berg,0,False,erro_rede
"Phocides pialia (Hewitson, 1857)",0,False,erro_rede
"Oebalus ypsilongriseus (De Geer, 1773)",20,True,8501392
Xyris ciliata Thunb.,20,True,2693181
Solanum reptans Bunbury,0,False,erro_rede
"Pheia haematosticta Dukinfield-Jones, 1908",0,False,erro_rede
Heliotropium transalpinum Vell.,0,False,erro_rede
Guatteria foliosa Benth.,20,True,3155622
"Synbranchus marmoratus Bloch, 1795",20,True,2351979
Encyclia dichroma (Lindl.) Schltr.,0,False,erro_rede
"Zelurus nigrolineatus (Costa Lima, 1940)",0,False,erro_rede
"Ogcocephalus vespertilio (Linnaeus, 1758)",0,False,erro_rede
"Mecistogaster ornata Rambur, 1842",20,True,1421918
"Myrmelastes rufifacies (Hellmayr, 1929)",20,True,9570633
Quesnelia koltesii Amorim & Leme,0,False,erro_rede
Anthurium pentaphyllum (Aubl.) G.Don,0,False,erro_rede
"Scaralis picta (Germar, 1830)",0,False,erro_rede
Caamembeca spectabilis (DC.) J.F.B.Pastore,20,True,8266028
Paepalanthus lamarckii Kunth,20,True,5287291
Butia soffiae B.F.Sant'Anna-Santos,0,False,erro_rede
Passiflora glandulosa Cav.,0,False,erro_rede
Sloanea davidsei Steyerm.,20,True,5650963
"Metamasius hemipterus (Linnaeus, 1758)",0,False,erro_rede
"Galbula cyanescens Deville, 1849",20,True,5228246
"Phrygionis platinata Guenée, 1858",0,False,erro_rede
Parthenium hysterophorus L.,0,False,erro_rede
"Brasilabia clypealba (Conde, 1932)",1,True,10707884
Miconia petroniana Cogn. & Saldanha,20,True,3858016
Galianthe valerianoides (Cham. & Schltdl.) E.L.Cabral,0,False,erro_rede
Lindsaea botrychioides A.St.-Hil.,0,False,erro_rede
Auricularia cornea Ehrenb.,0,False,erro_rede
Sticherus nigropaleaceus (J.W.Sturm) J.Prado & Lellinger,20,True,3789937
Hyptis radicans (Pohl) Harley & J.F.B.Pastore,20,True,7847233
"Lonomia maranhensis Brechlin, Meister & Mielke, 2011",0,False,erro_rede
"Phylloscartes sylviolus (Cabanis & Heine, 1859)",0,False,erro_rede
"Ibycter americanus (Boddaert, 1783)",0,False,erro_rede
Erythroxylum cuneifolium (Mart.) O.E.Schulz,20,True,7284880
Cordiera elliptica (Cham.) Kuntze,20,True,5335632
Elaphoglossum edwallii Rosenst.,20,True,4011316
Croton organensis Baill.,20,True,3059034
"Timochreon satyrus (Felder & Felder, 1867)",20,True,1951286
Maytenus boaria Molina,20,True,3790726
Erythroxylum rosuliferum O.E.Schulz,20,True,3693933
Mansoa hymenaea (DC.) A.H.Gentry,20,True,4094496
"Dryocopus lineatus (Linnaeus, 1766)",20,True,5228831
Meteorium teres Mitt.,20,True,2677978
Swartzia riedelii R.S.Cowan,20,True,5351984
"Camponotus (Myrmomalis) depressus Mayr, 1866",20,True,5034550
"Stephanoxis lalandi (Vieillot, 1818)",20,True,2476048
Ulex europaeus L.,20,True,2951984
Erythroxylum microphyllum A.St.-Hil.,0,False,erro_rede
Paspalum ammodes Trin.,0,False,erro_rede
Codonanthe cordifolia Chautems,20,True,3824357
Peperomia incana (Haw.) Hook.,20,True,8049505
"Galea spixii (Wagler, 1831)",0,False,erro_rede
Myrcia palustris DC.,0,False,erro_rede
Macroptilium lathyroides (L.) Urb.,20,True,2945063
"Porphyriops melanops (Vieillot, 1819)",20,True,2474784
"Topaza pyra (Gould, 1846)",0,False,erro_rede
Xyris hatschbachii L.B.Sm. & Downs,0,False,erro_rede
Theobroma speciosum Willd. ex Spreng.,0,False,erro_rede
Diplasiolejeunea pellucida (Meisn.) Schiffn.,20,True,2688862
Bulbine frutescens (L.) Willd.,20,True,5304927
Senegalia tenuifolia (L.) Britton & Rose,0,False,erro_rede
"Glyphodes dinichealis (Walker, 1859)",0,False,erro_rede
"Adelpha iphiclus (Linnaeus, 1758)",20,True,9541133
Symplocos tenuifolia Brand,20,True,3643920
"Promitobates hatschbachi Soares, 1945",0,False,erro_rede
Wilbrandia ebracteata Cogn.,0,False,erro_rede
Clidemia dentata D.Don,0,False,erro_rede
"Tetragonisca fiebrigi (Schwarz, 1938)",20,True,1339482
"Megaceryle torquata (Linnaeus, 1766)",20,True,2475466
"Charidotella (Xenocassis) purpurea (Linnaeus, 1758)",0,False,erro_rede
Nidularium marigoi Leme,0,False,erro_rede
"Dorstenia grazielae Carauta, C.Valente & Sucre",0,False,erro_rede
Lentinula boryana (Berk. & Mont.) Pegler,20,True,2537755
Arthrocereus melanurus (K.Schum.) Diers et al.,20,True,7282658
Peperomia martiana Miq.,0,False,erro_rede
Euphorbia tithymaloides L.,0,False,erro_rede
"Cyclosoma (Dolichotoma) germari (Spaeth, 1913)",3,True,6271858
Machaerium uncinatum (Vell.) Benth.,20,True,5355085
"Disonycha conjuncta Germar, 1824",0,False,erro_rede
Remijia amazonica K.Schum.,0,False,erro_rede
Myrcia verticillaris O.Berg,0,False,erro_rede
Miconia cinerascens Miq.,0,False,erro_rede
Bertolonia linearifolia Bacci & Michelang.,3,True,10716367
Eucalyptus smithii R.T.Baker,20,True,3177175
"Prepopharus eduardoi Alvarenga, 1976",0,False,erro_rede
Ipomoea indica (Burm.) Merr.,0,False,erro_rede
"Polybia (Myrapetra) scutellaris (White, 1841)",0,False,erro_rede
"Scaphidium bipunctatum Redtenbacher, 1868",2,True,10362395
